_id,Airline,Source,Destination,Route,Duration,Total_Stops,Additional_Info,Price,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min
66c862621f6f777dbd0dd915,IndiGo,Delhi,Cochin,DEL ? PNQ ? COK,305,1,No info,10112.0,15,6,23,30,4,35
66c862621f6f777dbd0dd91f,Air India,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,1830,2,No info,9626.0,9,5,12,0,18,30
66c862621f6f777dbd0dd918,Air India,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,1830,2,No info,10151.0,24,5,12,0,18,30
66c862621f6f777dbd0dd93c,Multiple carriers,Delhi,Cochin,DEL ? HYD ? COK,385,1,No info,11265.0,3,3,9,45,16,10
66c862621f6f777dbd0dd954,Air India,Banglore,Delhi,BLR ? DEL,165,0,No info,6121.0,24,4,10,0,12,45
66c862621f6f777dbd0dd92a,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,550,1,In-flight meal not included,12373.0,18,5,19,15,4,25
66c862621f6f777dbd0dd921,Air India,Kolkata,Banglore,CCU ? GAU ? IMF ? DEL ? BLR,805,3,No info,14960.0,9,6,9,50,23,15
66c862621f6f777dbd0dd922,IndiGo,Banglore,Delhi,BLR ? DEL,180,0,No info,3943.0,9,6,21,15,0,15
66c862621f6f777dbd0dd927,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,730,1,No info,14781.0,1,5,21,10,9,20
66c862621f6f777dbd0dd930,SpiceJet,Kolkata,Banglore,CCU ? BLR,155,0,No info,3873.0,15,6,6,55,9,30
66c862621f6f777dbd0dd932,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,570,1,No info,13364.0,1,4,14,5,23,35
66c862621f6f777dbd0dd939,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,1280,1,No info,12767.0,21,3,7,5,4,25
66c862621f6f777dbd0dd942,Air India,Kolkata,Banglore,CCU ? JAI ? BOM ? BLR,810,2,No info,10697.0,18,5,8,20,21,50
66c862621f6f777dbd0dd94d,Air India,Banglore,New Delhi,BLR ? BOM ? BHO ? DEL,1600,2,No info,12515.0,12,3,6,45,9,25
66c862621f6f777dbd0dd91c,SpiceJet,Banglore,Delhi,BLR ? DEL,170,0,No check-in baggage included,3919.0,1,6,9,30,12,20
66c862621f6f777dbd0dd937,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,845,1,No info,11098.0,21,3,4,45,18,50
66c862621f6f777dbd0dd93f,IndiGo,Kolkata,Banglore,CCU ? BLR,155,0,No info,4804.0,3,6,17,15,19,50
66c862621f6f777dbd0dd925,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,645,1,No info,7677.0,6,6,8,30,19,15
66c862621f6f777dbd0dd944,IndiGo,Chennai,Kolkata,MAA ? CCU,140,0,No info,3858.0,18,5,14,45,17,5
66c862621f6f777dbd0dd933,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,620,1,In-flight meal not included,12373.0,15,5,2,15,12,35
66c862621f6f777dbd0dd92b,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,490,1,No info,7005.0,15,6,12,50,21,0
66c862621f6f777dbd0dd931,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,395,1,In-flight meal not included,10262.0,24,6,21,50,4,25
66c862621f6f777dbd0dd920,IndiGo,Banglore,Delhi,BLR ? DEL,170,0,No info,3419.0,27,6,22,10,1,0
66c862621f6f777dbd0dd945,Jet Airways,Banglore,Delhi,BLR ? DEL,185,0,No info,7229.0,6,4,18,55,22,0
66c862621f6f777dbd0dd952,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,400,1,In-flight meal not included,10844.0,15,5,14,5,20,45
66c862621f6f777dbd0dd91d,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,665,1,In-flight meal not included,11841.0,9,6,21,10,8,15
66c862621f6f777dbd0dd93a,SpiceJet,Kolkata,Banglore,CCU ? IXB ? BLR,320,1,No info,10654.0,24,3,15,55,21,15
66c862621f6f777dbd0dd93d,Air India,Mumbai,Hyderabad,BOM ? AMD ? ISK ? HYD,150,2,No info,11972.0,6,3,17,20,14,50
66c862621f6f777dbd0dd938,IndiGo,Delhi,Cochin,DEL ? BOM ? COK,975,1,No info,7318.0,21,5,9,15,1,30
66c862621f6f777dbd0dd93e,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,835,1,No info,13587.0,9,6,7,5,21,0
66c862621f6f777dbd0dd950,Jet Airways,Delhi,Cochin,DEL ? ATQ ? BOM ? COK,1460,2,No info,14300.0,27,6,12,15,12,35
66c862621f6f777dbd0dd916,Air India,Delhi,Cochin,DEL ? HYD ? MAA ? COK,1210,2,No info,10467.0,27,5,13,15,9,25
66c862621f6f777dbd0dd928,Jet Airways,Kolkata,Banglore,CCU ? DEL ? BLR,1285,1,No info,11467.0,15,5,17,0,14,25
66c862621f6f777dbd0dd92e,Jet Airways,Banglore,Delhi,BLR ? DEL,180,0,No info,7229.0,18,5,17,45,20,45
66c862621f6f777dbd0dd93b,SpiceJet,Delhi,Cochin,DEL ? MAA ? COK,380,1,No info,6297.0,9,6,15,45,22,5
66c862621f6f777dbd0dd941,Air India,Kolkata,Banglore,CCU ? BOM ? BLR,1350,1,No info,8366.0,18,5,9,25,7,55
66c862621f6f777dbd0dd948,Jet Airways,Banglore,New Delhi,BLR ? BOM ? DEL,625,1,In-flight meal not included,9134.0,15,3,5,45,16,10
66c862621f6f777dbd0dd94a,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,845,1,No info,14388.0,6,5,20,0,10,5
66c862621f6f777dbd0dd94f,Air India,Delhi,Cochin,DEL ? BOM ? COK,520,1,No info,10840.0,9,3,23,0,7,40
66c862621f6f777dbd0dd926,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,480,1,No info,14067.0,24,5,13,0,21,0
66c862621f6f777dbd0dd923,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,615,1,No info,14323.0,9,5,9,0,19,15
66c862621f6f777dbd0dd934,SpiceJet,Mumbai,Hyderabad,BOM ? HYD,90,0,No check-in baggage included,1965.0,12,5,22,45,0,15
66c862621f6f777dbd0dd94b,Air India,Delhi,Cochin,DEL ? BLR ? COK,1125,1,No info,8991.0,12,6,13,30,8,15
66c862621f6f777dbd0dd917,IndiGo,Delhi,Cochin,DEL ? BOM ? COK,895,1,No info,6206.0,1,6,10,35,1,30
66c862621f6f777dbd0dd919,IndiGo,Kolkata,Banglore,CCU ? BLR,150,0,No info,4804.0,12,6,15,15,17,45
66c862621f6f777dbd0dd924,Air India,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,1255,2,No info,11752.0,9,6,16,50,13,45
66c862621f6f777dbd0dd92d,Air India,Delhi,Cochin,DEL ? GOI ? BOM ? COK,1275,2,No info,10441.0,18,5,22,0,19,15
66c862621f6f777dbd0dd936,Air India,Banglore,New Delhi,BLR ? DEL,165,0,No info,4441.0,18,3,10,0,12,45
66c862621f6f777dbd0dd943,Jet Airways,Delhi,Cochin,DEL ? JAI ? BOM ? COK,810,2,No info,15129.0,21,5,5,30,19,0
66c862621f6f777dbd0dd929,Jet Airways,Delhi,Cochin,DEL ? ATQ ? BOM ? COK,505,2,No info,16263.0,21,5,20,0,4,25
66c862621f6f777dbd0dd92c,IndiGo,Delhi,Cochin,DEL ? BLR ? COK,295,1,No info,7580.0,18,5,5,10,10,5
66c862621f6f777dbd0dd935,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,490,1,No info,7005.0,6,6,12,50,21,0
66c862621f6f777dbd0dd947,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,300,1,No info,14714.0,24,6,14,0,19,0
66c862621f6f777dbd0dd951,SpiceJet,Banglore,Delhi,BLR ? DEL,175,0,No check-in baggage included,5515.0,18,4,21,10,0,5
66c862621f6f777dbd0dd91b,Jet Airways,Mumbai,Hyderabad,BOM ? HYD,85,0,In-flight meal not included,4050.0,6,6,2,55,4,20
66c862621f6f777dbd0dd91a,GoAir,Banglore,New Delhi,BLR ? DEL,175,0,No info,5048.0,24,3,7,45,10,40
66c862621f6f777dbd0dd92f,IndiGo,Delhi,Cochin,DEL ? BOM ? COK,860,1,No info,6093.0,9,4,6,40,21,0
66c862621f6f777dbd0dd940,Air India,Kolkata,Banglore,CCU ? BOM ? HBX ? BLR,535,2,No info,8366.0,1,5,9,25,18,20
66c862621f6f777dbd0dd949,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,715,1,In-flight meal not included,10577.0,3,6,7,5,19,0
66c862621f6f777dbd0dd94c,Air India,Delhi,Cochin,DEL ? JDH ? BOM ? COK,1820,2,No info,12436.0,27,5,12,55,19,15
66c862621f6f777dbd0dd91e,IndiGo,Delhi,Cochin,DEL ? BOM ? COK,305,1,No info,5065.0,24,4,20,25,1,30
66c862621f6f777dbd0dd946,IndiGo,Delhi,Cochin,DEL ? BOM ? COK,300,1,No info,6937.0,27,4,16,0,21,0
66c862621f6f777dbd0dd94e,SpiceJet,Delhi,Cochin,DEL ? MAA ? COK,380,1,No info,5583.0,15,6,15,45,22,5
66c862621f6f777dbd0dd953,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,980,1,In-flight meal not included,11134.0,24,3,16,55,9,15
66c862621f6f777dbd0dd965,Air India,Banglore,New Delhi,BLR ? BOM ? DEL,385,1,No info,8714.0,15,3,8,50,15,15
66c862621f6f777dbd0dd975,IndiGo,Chennai,Kolkata,MAA ? CCU,140,0,No info,5277.0,15,6,22,5,0,25
66c862621f6f777dbd0dd955,Air India,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,1195,2,No info,10676.0,21,5,12,0,7,55
66c862621f6f777dbd0dd96a,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,450,1,No info,8073.0,15,5,18,0,1,30
66c862621f6f777dbd0dd960,Jet Airways,Delhi,Cochin,DEL ? ATQ ? BOM ? COK,1095,2,No info,14300.0,15,6,18,20,12,35
66c862621f6f777dbd0dd957,Jet Airways,Banglore,Delhi,BLR ? DEL,180,0,In-flight meal not included,4544.0,6,4,19,50,22,50
66c862621f6f777dbd0dd972,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,865,1,No info,14714.0,6,6,14,0,4,25
66c862621f6f777dbd0dd988,Air India,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,1155,2,No info,9920.0,1,4,16,45,12,0
66c862621f6f777dbd0dd97b,IndiGo,Delhi,Cochin,DEL ? BOM ? COK,895,1,No info,5684.0,27,6,10,35,1,30
66c862621f6f777dbd0dd963,SpiceJet,Chennai,Kolkata,MAA ? CCU,140,0,No info,3597.0,21,6,17,45,20,5
66c862621f6f777dbd0dd95e,Air India,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,920,2,No info,12140.0,12,5,10,0,1,20
66c862621f6f777dbd0dd966,Vistara,Kolkata,Banglore,CCU ? DEL ? BLR,1640,1,No info,8085.0,12,6,17,0,20,20
66c862621f6f777dbd0dd96f,SpiceJet,Mumbai,Hyderabad,BOM ? HYD,90,0,No check-in baggage included,1965.0,15,6,22,45,0,15
66c862621f6f777dbd0dd978,Jet Airways,Kolkata,Banglore,CCU ? DEL ? BLR,1080,1,No info,11467.0,9,5,20,25,14,25
66c862621f6f777dbd0dd990,Air India,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,1830,2,No info,9237.0,1,4,16,45,23,15
66c862621f6f777dbd0dd96e,Air India,Delhi,Cochin,DEL ? BOM ? COK,1335,1,No info,6692.0,27,3,21,0,19,15
66c862621f6f777dbd0dd98c,Jet Airways,Banglore,Delhi,BLR ? DEL,180,0,In-flight meal not included,4544.0,27,4,17,45,20,45
66c862621f6f777dbd0dd96c,IndiGo,Kolkata,Banglore,CCU ? HYD ? BLR,265,1,No info,3574.0,9,4,19,20,23,45
66c862621f6f777dbd0dd984,Jet Airways,Banglore,New Delhi,BLR ? BOM ? DEL,380,1,In-flight meal not included,7832.0,21,3,8,55,15,15
66c862621f6f777dbd0dd98a,IndiGo,Delhi,Cochin,DEL ? BOM ? COK,575,1,No info,6093.0,6,6,11,25,21,0
66c862621f6f777dbd0dd95a,Air Asia,Kolkata,Banglore,CCU ? BLR,155,0,No info,4409.0,21,4,10,20,12,55
66c862621f6f777dbd0dd95f,SpiceJet,Kolkata,Banglore,CCU ? BLR,150,0,No info,4096.0,6,3,9,0,11,30
66c862621f6f777dbd0dd968,Air India,Delhi,Cochin,DEL ? HYD ? MAA ? COK,1580,2,No info,10975.0,27,6,7,5,9,25
66c862621f6f777dbd0dd977,Jet Airways,Kolkata,Banglore,CCU ? DEL ? BLR,1570,1,In-flight meal not included,10539.0,9,6,17,0,19,10
66c862621f6f777dbd0dd97f,Air India,Kolkata,Banglore,CCU ? DEL ? AMD ? BLR,1345,2,No info,12219.0,1,4,7,0,5,25
66c862621f6f777dbd0dd980,Jet Airways,Kolkata,Banglore,CCU ? DEL ? BLR,800,1,In-flight meal not included,12384.0,21,5,20,25,9,45
66c862621f6f777dbd0dd982,SpiceJet,Kolkata,Banglore,CCU ? BLR,150,0,No info,4174.0,1,6,17,10,19,40
66c862621f6f777dbd0dd987,SpiceJet,Kolkata,Banglore,CCU ? BLR,140,0,No check-in baggage included,3841.0,1,6,22,20,0,40
66c862621f6f777dbd0dd98d,Air India,Kolkata,Banglore,CCU ? BLR,150,0,No info,5170.0,27,3,14,15,16,45
66c862621f6f777dbd0dd964,Air India,Delhi,Cochin,DEL ? JAI ? BOM ? COK,435,2,No info,9548.0,24,6,12,0,19,15
66c862621f6f777dbd0dd967,Jet Airways,Delhi,Cochin,DEL ? JAI ? BOM ? COK,535,2,In-flight meal not included,10368.0,3,6,19,30,4,25
66c862621f6f777dbd0dd970,IndiGo,Mumbai,Hyderabad,BOM ? HYD,95,0,No info,2227.0,24,6,20,5,21,40
66c862621f6f777dbd0dd973,SpiceJet,Kolkata,Banglore,CCU ? BLR,150,0,No info,4622.0,9,3,17,15,19,45
66c862621f6f777dbd0dd989,IndiGo,Banglore,New Delhi,BLR ? DEL,175,0,No info,12649.0,1,3,18,25,21,20
66c862621f6f777dbd0dd959,Jet Airways,Delhi,Cochin,DEL ? AMD ? BOM ? COK,1995,2,No info,10929.0,21,3,19,10,4,25
66c862621f6f777dbd0dd962,IndiGo,Kolkata,Banglore,CCU ? BLR,150,0,No info,4174.0,1,4,14,25,16,55
66c862621f6f777dbd0dd95c,Jet Airways,Banglore,Delhi,BLR ? DEL,180,0,In-flight meal not included,4030.0,27,5,7,10,10,10
66c862621f6f777dbd0dd96b,Jet Airways,Banglore,New Delhi,BLR ? BOM ? DEL,710,1,No info,13817.0,12,3,22,55,10,45
66c862621f6f777dbd0dd969,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,810,1,No info,7670.0,9,5,7,30,21,0
66c862621f6f777dbd0dd97e,Vistara,Banglore,Delhi,BLR ? DEL,165,0,No info,4878.0,12,6,19,30,22,15
66c862621f6f777dbd0dd974,Jet Airways,Delhi,Cochin,DEL ? JAI ? BOM ? COK,1375,2,No info,15129.0,1,5,5,30,4,25
66c862621f6f777dbd0dd979,Air India,Delhi,Cochin,DEL ? MAA ? COK,965,1,No info,7480.0,12,6,17,20,9,25
66c862621f6f777dbd0dd97a,GoAir,Banglore,Delhi,BLR ? DEL,165,0,No info,3419.0,24,4,20,55,23,40
66c862621f6f777dbd0dd983,Air India,Mumbai,Hyderabad,BOM ? HYD,85,0,No info,3100.0,12,5,15,0,16,25
66c862621f6f777dbd0dd98b,Jet Airways,Delhi,Cochin,DEL ? JAI ? BOM ? COK,1375,2,No info,15129.0,27,5,5,30,4,25
66c862621f6f777dbd0dd961,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,560,1,In-flight meal not included,6007.0,27,6,11,40,21,0
66c862621f6f777dbd0dd96d,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,395,1,No info,15554.0,9,5,21,50,4,25
66c862621f6f777dbd0dd971,IndiGo,Chennai,Kolkata,MAA ? CCU,140,0,No info,3597.0,9,6,14,45,17,5
66c862621f6f777dbd0dd981,Jet Airways,Delhi,Cochin,DEL ? COK,195,0,In-flight meal not included,7202.0,15,6,11,0,14,15
66c862621f6f777dbd0dd992,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,1505,1,In-flight meal not included,10262.0,1,6,11,30,12,35
66c862621f6f777dbd0dd985,Multiple carriers,Delhi,Cochin,DEL ? HYD ? COK,455,1,No info,6723.0,9,6,14,55,22,30
66c862621f6f777dbd0dd976,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,590,1,No info,11667.0,27,3,9,0,18,50
66c862621f6f777dbd0dd97c,IndiGo,Kolkata,Banglore,CCU ? NAG ? BLR,325,1,No info,6218.0,12,6,18,5,23,30
66c862621f6f777dbd0dd958,GoAir,Banglore,Delhi,BLR ? DEL,175,0,No info,4632.0,6,4,7,45,10,40
66c862621f6f777dbd0dd956,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,365,1,No info,14781.0,1,5,16,30,22,35
66c862621f6f777dbd0dd98e,IndiGo,Mumbai,Hyderabad,BOM ? HYD,90,0,No info,2754.0,9,6,2,35,4,5
66c862621f6f777dbd0dd95d,Air Asia,Kolkata,Banglore,CCU ? BLR,150,0,No info,3807.0,9,5,22,50,1,20
66c862621f6f777dbd0dd986,Air India,Kolkata,Banglore,CCU ? JAI ? BOM ? BLR,1415,2,No info,10697.0,6,6,8,20,7,55
66c862621f6f777dbd0dd991,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,750,1,No info,7198.0,15,6,13,0,1,30
66c862621f6f777dbd0dd994,Air India,Delhi,Cochin,DEL ? GOI ? BOM ? COK,1275,2,No info,10441.0,27,6,22,0,19,15
66c862621f6f777dbd0dd95b,SpiceJet,Kolkata,Banglore,CCU ? BLR,155,0,No info,3873.0,1,5,6,55,9,30
66c862621f6f777dbd0dd97d,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,520,1,In-flight meal not included,6959.0,12,6,20,0,4,40
66c862621f6f777dbd0dd98f,Air India,Mumbai,Hyderabad,BOM ? HYD,90,0,No info,3100.0,12,6,13,55,15,25
66c862621f6f777dbd0dd993,SpiceJet,Delhi,Cochin,DEL ? MAA ? COK,360,1,No info,5111.0,27,3,15,55,21,55
66c862621f6f777dbd0dd9ac,Air Asia,Kolkata,Banglore,CCU ? BLR,150,0,No info,5964.0,1,3,19,35,22,5
66c862621f6f777dbd0dd9b3,Jet Airways,Kolkata,Banglore,CCU ? GAU ? BLR,435,1,No info,8355.0,15,5,10,20,17,35
66c862621f6f777dbd0dd99f,IndiGo,Kolkata,Banglore,CCU ? BLR,155,0,No info,4804.0,9,5,4,40,7,15
66c862621f6f777dbd0dd995,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,630,1,No info,10261.0,1,6,8,45,19,15
66c862621f6f777dbd0dd9b0,GoAir,Kolkata,Banglore,CCU ? AMD ? BLR,455,1,No info,10586.0,18,5,16,40,0,15
66c862621f6f777dbd0dd9bf,IndiGo,Delhi,Cochin,DEL ? BLR ? COK,310,1,No info,6147.0,21,5,17,5,22,15
66c862621f6f777dbd0dd9cd,Jet Airways,Kolkata,Banglore,CCU ? DEL ? BLR,1005,1,No info,12692.0,6,6,17,0,9,45
66c862621f6f777dbd0dd99d,IndiGo,Kolkata,Banglore,CCU ? BLR,165,0,No info,4148.0,15,3,22,10,0,55
66c862621f6f777dbd0dd9c9,Jet Airways,Banglore,New Delhi,BLR ? BOM ? DEL,280,1,In-flight meal not included,8147.0,24,3,5,45,10,25
66c862621f6f777dbd0dd9ca,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,750,1,No info,13377.0,27,5,13,0,1,30
66c862621f6f777dbd0dd9cb,Jet Airways,Banglore,New Delhi,BLR ? BOM ? DEL,640,1,In-flight meal not included,13502.0,6,3,14,5,0,45
66c862621f6f777dbd0dd99a,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,330,1,In-flight meal not included,12898.0,21,5,7,5,12,35
66c862621f6f777dbd0dd9d4,Air India,Delhi,Cochin,DEL ? GOI ? BOM ? COK,1275,2,No info,11281.0,15,5,22,0,19,15
66c862621f6f777dbd0dd9a5,Jet Airways,Mumbai,Hyderabad,BOM ? HYD,90,0,In-flight meal not included,3210.0,18,6,19,35,21,5
66c862621f6f777dbd0dd9b8,Air India,Mumbai,Hyderabad,BOM ? HYD,90,0,No info,3100.0,18,5,13,55,15,25
66c862621f6f777dbd0dd9bd,Jet Airways,Delhi,Cochin,DEL ? IDR ? BOM ? COK,2300,2,No info,16914.0,6,3,5,25,19,45
66c862621f6f777dbd0dd9c7,IndiGo,Banglore,Delhi,BLR ? DEL,175,0,No info,4423.0,18,4,0,30,3,25
66c862621f6f777dbd0dd9ae,Jet Airways,Delhi,Cochin,DEL ? JAI ? BOM ? COK,1615,2,In-flight meal not included,13029.0,18,5,9,40,12,35
66c862621f6f777dbd0dd9b4,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,910,1,No info,6795.0,6,6,10,20,1,30
66c862621f6f777dbd0dd999,Jet Airways,Delhi,Cochin,DEL ? BHO ? BOM ? COK,425,2,No info,16274.0,27,5,5,30,12,35
66c862621f6f777dbd0dd9b6,Air India,Delhi,Cochin,DEL ? UDR ? BOM ? COK,1100,2,No info,10178.0,27,3,13,20,7,40
66c862621f6f777dbd0dd99c,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,460,1,No info,9103.0,21,5,4,55,12,35
66c862621f6f777dbd0dd9ad,Jet Airways,Delhi,Cochin,DEL ? AMD ? BOM ? COK,1430,2,No info,15129.0,27,5,19,10,19,0
66c862621f6f777dbd0dd9a3,SpiceJet,Kolkata,Banglore,CCU ? BLR,145,0,No info,3873.0,9,4,9,0,11,25
66c862621f6f777dbd0dd9a2,Jet Airways,Mumbai,Hyderabad,BOM ? HYD,90,0,In-flight meal not included,4995.0,6,5,10,20,11,50
66c862621f6f777dbd0dd9c1,Air India,Delhi,Cochin,DEL ? COK,185,0,No info,6094.0,27,5,18,5,21,10
66c862621f6f777dbd0dd9c8,IndiGo,Banglore,New Delhi,BLR ? DEL,170,0,No info,5694.0,24,3,23,30,2,20
66c862621f6f777dbd0dd9a0,IndiGo,Chennai,Kolkata,MAA ? CCU,140,0,No info,3597.0,6,6,19,35,21,55
66c862621f6f777dbd0dd9b7,Vistara,Kolkata,Banglore,CCU ? DEL ? BLR,1555,1,No info,7927.0,12,6,7,10,9,5
66c862621f6f777dbd0dd9ba,IndiGo,Delhi,Cochin,DEL ? BLR ? COK,300,1,No info,7894.0,6,3,5,5,10,5
66c862621f6f777dbd0dd9c0,IndiGo,Delhi,Cochin,DEL ? BOM ? COK,480,1,No info,6979.0,15,5,17,30,1,30
66c862621f6f777dbd0dd9b5,Air India,Delhi,Cochin,DEL ? BLR ? COK,1125,1,No info,10671.0,15,5,13,30,8,15
66c862621f6f777dbd0dd9a4,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,805,1,In-flight meal not included,10262.0,1,6,15,0,4,25
66c862621f6f777dbd0dd9c5,Jet Airways,Delhi,Cochin,DEL ? IDR ? BOM ? COK,1295,2,No info,13292.0,9,6,21,25,19,0
66c862621f6f777dbd0dd99b,SpiceJet,Banglore,Delhi,BLR ? DEL,160,0,No info,3311.0,15,5,5,55,8,35
66c862621f6f777dbd0dd996,IndiGo,Chennai,Kolkata,MAA ? CCU,140,0,No info,6297.0,9,3,19,35,21,55
66c862621f6f777dbd0dd9a9,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,875,1,No info,13941.0,1,5,14,5,4,40
66c862621f6f777dbd0dd997,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,910,1,No info,12192.0,15,6,3,50,19,0
66c862621f6f777dbd0dd9bb,IndiGo,Banglore,Delhi,BLR ? DEL,165,0,No info,3943.0,24,6,1,30,4,15
66c862621f6f777dbd0dd9bc,Multiple carriers,Delhi,Cochin,DEL ? BOM ? COK,470,1,No info,7575.0,9,5,11,25,19,15
66c862621f6f777dbd0dd9c4,Air India,Delhi,Cochin,DEL ? HYD ? MAA ? COK,1210,2,No info,7107.0,21,3,13,15,9,25
66c862621f6f777dbd0dd9d0,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,330,1,No info,14924.0,24,6,7,5,12,35
66c862621f6f777dbd0dd9d2,Air India,Delhi,Cochin,DEL ? AMD ? BOM ? COK,1595,2,No info,9863.0,18,5,16,40,19,15
66c862621f6f777dbd0dd9c6,IndiGo,Chennai,Kolkata,MAA ? CCU,140,0,No info,7295.0,3,3,7,55,10,15
66c862621f6f777dbd0dd9ce,IndiGo,Kolkata,Banglore,CCU ? BLR,155,0,No info,4804.0,18,5,17,15,19,50
66c862621f6f777dbd0dd998,IndiGo,Banglore,Delhi,BLR ? DEL,170,0,No info,3943.0,15,6,10,10,13,0
66c862621f6f777dbd0dd99e,IndiGo,Kolkata,Banglore,CCU ? BLR,155,0,No info,5224.0,9,6,15,30,18,5
66c862621f6f777dbd0dd9a1,IndiGo,Kolkata,Banglore,CCU ? BLR,155,0,No info,4804.0,27,6,11,30,14,5
66c862621f6f777dbd0dd9ab,IndiGo,Delhi,Cochin,DEL ? HYD ? COK,665,1,No info,6171.0,24,4,5,5,16,10
66c862621f6f777dbd0dd9b2,Jet Airways,Delhi,Cochin,DEL ? COK,195,0,No info,9564.0,6,6,11,0,14,15
66c862621f6f777dbd0dd9b9,Air India,Delhi,Cochin,DEL ? AMD ? BOM ? COK,1410,2,No info,12646.0,6,3,19,45,19,15
66c862621f6f777dbd0dd9d1,IndiGo,Kolkata,Banglore,CCU ? BLR,155,0,No info,6565.0,1,3,15,20,17,55
66c862621f6f777dbd0dd9aa,Air India,Delhi,Cochin,DEL ? COK,170,0,No info,5201.0,3,6,5,10,8,0
66c862621f6f777dbd0dd9b1,Air India,Mumbai,Hyderabad,BOM ? JAI ? DEL ? HYD,1910,2,No info,17926.0,6,3,11,35,19,25
66c862621f6f777dbd0dd9c2,Jet Airways,Delhi,Cochin,DEL ? BOM ? COK,455,1,No info,12242.0,27,3,20,50,4,25
66c862621f6f777dbd0dd9a7,Jet Airways,Banglore,New Delhi,BLR ? BOM ? DEL,650,1,In-flight meal not included,9134.0,9,3,21,25,8,15
66c862621f6f777dbd0dd9a6,GoAir,Delhi,Cochin,DEL ? HYD ? COK,365,1,No info,6276.0,9,6,7,30,13,35
66c862621f6f777dbd0dd9af,Jet Airways,Banglore,Delhi,BLR ? DEL,180,0,In-flight meal not included,4030.0,27,5,8,20,11,20
66c862621f6f777dbd0dd9be,Vistara,Delhi,Cochin,DEL ? COK,190,0,No info,6216.0,24,6,14,40,17,50
66c862621f6f777dbd0dd9c3,Air India,Kolkata,Banglore,CCU ? BBI ? BOM ? BLR,590,2,No info,9416.0,12,6,12,0,21,50
66c862621f6f777dbd0dd9cc,Jet Airways,Delhi,Cochin,DEL ? BHO ? BOM ? COK,1365,2,In-flight meal not included,13764.0,9,3,5,40,4,25
66c862621f6f777dbd0dd9d3,IndiGo,Delhi,Cochin,DEL ? BOM ? COK,300,1,No info,7725.0,6,3,16,0,21,0
66c862621f6f777dbd0dd9a8,Jet Airways,Banglore,New Delhi,BLR ? BOM ? DEL,1100,1,In-flight meal not included,11087.0,12,3,18,55,13,15
66c862621f6f777dbd0dd9cf,Jet Airways,Kolkata,Banglore,CCU ? BOM ? BLR,1495,1,In-flight meal not included,7064.0,1,4,8,25,9,20
66c862621f6f777dbd0dd9df,IndiGo,Kolkata,Banglore,CCU ? BLR,155,0,No info,4174.0,9,4,15,30,18,5
