_id,Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
66c8625e1f6f777dbd0dc113,IndiGo,3/04/2019,Mumbai,Hyderabad,BOM ? HYD,16:55,18:25,1h 30m,non-stop,No info,3175.0
66c8625f1f6f777dbd0dc4f7,Jet Airways,21/03/2019,Banglore,New Delhi,BLR ? DEL,19:55,22:35,2h 40m,non-stop,No info,7229.0
66c8625f1f6f777dbd0dc715,Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? GWL ? IDR ? BOM ? COK,11:35,01:30 16 May,13h 55m,3 stops,No info,16294.0
66c862611f6f777dbd0dd0f0,Multiple carriers,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,10:20,21:00,10h 40m,1 stop,No info,6480.0
66c862601f6f777dbd0dcb57,IndiGo,9/06/2019,Delhi,Cochin,DEL ? HYD ? COK,05:05,16:10,11h 5m,1 stop,No info,6600.0
66c862651f6f777dbd0de7fe,IndiGo,6/04/2019,Banglore,Delhi,BLR ? DEL,21:15,00:15 07 Apr,3h,non-stop,No info,
66c862601f6f777dbd0dcf98,Multiple carriers,3/06/2019,Delhi,Cochin,DEL ? IXU ? BOM ? COK,17:50,01:30 04 Jun,7h 40m,2 stops,No info,18275.0
66c8625d1f6f777dbd0dbfd3,Jet Airways,6/03/2019,Delhi,Cochin,DEL ? BOM ? COK,19:15,04:25 07 Mar,9h 10m,1 stop,No info,17024.0
66c862631f6f777dbd0ddf23,SpiceJet,27/05/2019,Delhi,Cochin,DEL ? BLR ? COK,17:55,22:50,4h 55m,1 stop,No info,5673.0
66c8625e1f6f777dbd0dc35c,Multiple carriers,3/03/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,15:30,7h 30m,1 stop,No info,15078.0
66c8625f1f6f777dbd0dc522,Jet Airways,24/03/2019,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,non-stop,In-flight meal not included,2470.0
66c862651f6f777dbd0deab7,SpiceJet,27/05/2019,Kolkata,Banglore,CCU ? BLR,22:20,00:40 28 May,2h 20m,non-stop,No check-in baggage included,
66c8625c1f6f777dbd0dba25,Air India,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:00,19:15,12h 15m,1 stop,No info,9929.0
66c862621f6f777dbd0dd533,Jet Airways,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,19:45,19:00 10 May,23h 15m,1 stop,In-flight meal not included,12373.0
66c862621f6f777dbd0dda7c,Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,16:00,01:30 28 May,9h 30m,1 stop,In-flight meal not included,7308.0
66c862631f6f777dbd0de1e7,Jet Airways,12/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,09:20 13 May,14h 25m,1 stop,No info,14388.0
66c8625d1f6f777dbd0dbf52,Air India,15/03/2019,Banglore,New Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,7276.0
66c8625e1f6f777dbd0dc423,IndiGo,21/03/2019,Delhi,Cochin,DEL ? BOM ? COK,16:00,21:00,5h,1 stop,No info,6232.0
66c8625e1f6f777dbd0dc408,SpiceJet,24/05/2019,Kolkata,Banglore,CCU ? IXB ? BLR,11:15,18:30,7h 15m,1 stop,No info,9630.0
66c862601f6f777dbd0dcf11,Jet Airways,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:00,11h,1 stop,1 Long layover,18581.0
66c8625f1f6f777dbd0dc746,Jet Airways,21/06/2019,Banglore,Delhi,BLR ? DEL,18:55,22:00,3h 5m,non-stop,No info,8541.0
66c862611f6f777dbd0dd1a9,IndiGo,6/05/2019,Banglore,Delhi,BLR ? DEL,18:55,21:50,2h 55m,non-stop,No info,4823.0
66c862611f6f777dbd0dd118,Air India,15/03/2019,Mumbai,Hyderabad,BOM ? HYD,21:05,22:25,1h 20m,non-stop,No info,3100.0
66c8625f1f6f777dbd0dc5fb,SpiceJet,21/06/2019,Kolkata,Banglore,CCU ? BLR,22:20,00:40 22 Jun,2h 20m,non-stop,No info,3873.0
66c862601f6f777dbd0dc9ad,IndiGo,15/05/2019,Kolkata,Banglore,CCU ? BLR,15:30,18:05,2h 35m,non-stop,No info,4804.0
66c862601f6f777dbd0dcc0a,Multiple carriers,15/05/2019,Delhi,Cochin,DEL ? BOM ? COK,06:00,21:00,15h,1 stop,No info,7670.0
66c8625f1f6f777dbd0dc59d,Air India,6/06/2019,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:55,19:15,13h 20m,2 stops,No info,10861.0
66c862611f6f777dbd0dd0da,Jet Airways,21/03/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,18:50 22 Mar,37h 20m,2 stops,In-flight meal not included,9328.0
66c862601f6f777dbd0dc9ee,Jet Airways,1/06/2019,Delhi,Cochin,DEL ? BOM ? COK,18:15,04:25 02 Jun,10h 10m,1 stop,In-flight meal not included,10262.0
66c862631f6f777dbd0de30c,Multiple carriers,12/06/2019,Delhi,Cochin,DEL ? BOM ? COK,06:00,19:15,13h 15m,1 stop,No info,
66c8625e1f6f777dbd0dc388,IndiGo,18/03/2019,Chennai,Kolkata,MAA ? CCU,22:05,00:25 19 Mar,2h 20m,non-stop,No info,5277.0
66c862621f6f777dbd0dd5e3,Multiple carriers,6/03/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,21:00,12h,1 stop,No info,15078.0
66c8625f1f6f777dbd0dc59a,IndiGo,24/06/2019,Mumbai,Hyderabad,BOM ? HYD,19:05,20:35,1h 30m,non-stop,No info,2754.0
66c8625d1f6f777dbd0dbddd,Multiple carriers,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:30,21:00,13h 30m,1 stop,No info,7005.0
66c862621f6f777dbd0dda01,SpiceJet,3/04/2019,Mumbai,Hyderabad,BOM ? HYD,05:45,07:15,1h 30m,non-stop,No info,2017.0
66c862631f6f777dbd0de07e,Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,04:40 22 May,14h 35m,1 stop,In-flight meal not included,9663.0
66c862601f6f777dbd0dc9c4,Jet Airways,12/06/2019,Delhi,Cochin,DEL ? ATQ ? BOM ? COK,08:10,04:25 13 Jun,20h 15m,2 stops,No info,14300.0
66c8625c1f6f777dbd0db9ce,SpiceJet,24/06/2019,Delhi,Cochin,DEL ? PNQ ? COK,08:45,13:15,4h 30m,1 stop,No info,4812.0
66c8625d1f6f777dbd0dbe5f,IndiGo,21/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,19:35,00:35 19 Mar,5h,1 stop,No info,6575.0
66c862601f6f777dbd0dcb58,IndiGo,6/06/2019,Kolkata,Banglore,CCU ? PAT ? BLR,09:20,14:15,4h 55m,1 stop,No info,11160.0
66c862621f6f777dbd0dd4b6,IndiGo,6/05/2019,Banglore,Delhi,BLR ? DEL,22:10,01:00 07 May,2h 50m,non-stop,No info,3419.0
66c862631f6f777dbd0ddcbd,Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,16:30,10:05 13 Jun,17h 35m,1 stop,In-flight meal not included,8529.0
66c8625c1f6f777dbd0dbacd,Air India,21/04/2019,Banglore,Delhi,BLR ? DEL,21:05,23:55,2h 50m,non-stop,No info,5228.0
66c862621f6f777dbd0dda1a,IndiGo,24/04/2019,Delhi,Cochin,DEL ? BLR ? COK,02:00,07:45,5h 45m,1 stop,No info,5241.0
66c862651f6f777dbd0de939,IndiGo,21/05/2019,Banglore,Delhi,BLR ? DEL,18:55,21:50,2h 55m,non-stop,No info,
66c862621f6f777dbd0dd511,Jet Airways,27/03/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,18:50,10h 50m,1 stop,In-flight meal not included,6068.0
66c862641f6f777dbd0de44a,IndiGo,21/05/2019,Delhi,Cochin,DEL ? MAA ? COK,02:00,07:25,5h 25m,1 stop,No info,
66c8625d1f6f777dbd0dbd43,Jet Airways,6/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,09:45 07 May,13h 20m,1 stop,In-flight meal not included,8066.0
66c8625c1f6f777dbd0dbc4d,Air India,3/03/2019,Delhi,Cochin,DEL ? COK,18:05,21:10,3h 5m,non-stop,No info,8666.0
66c862641f6f777dbd0de635,SpiceJet,18/04/2019,Banglore,Delhi,BLR ? DEL,05:55,08:35,2h 40m,non-stop,No info,
66c862631f6f777dbd0de072,Multiple carriers,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,15:00,01:30 04 Jun,10h 30m,1 stop,No info,13377.0
66c862641f6f777dbd0de6a0,IndiGo,6/06/2019,Mumbai,Hyderabad,BOM ? HYD,16:55,18:25,1h 30m,non-stop,No info,
66c862631f6f777dbd0de092,SpiceJet,3/05/2019,Chennai,Kolkata,MAA ? CCU,09:45,12:00,2h 15m,non-stop,No check-in baggage included,3859.0
66c8625f1f6f777dbd0dc592,Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,08:25,19:50,11h 25m,1 stop,In-flight meal not included,10844.0
66c8625d1f6f777dbd0dbeb0,Multiple carriers,9/03/2019,Delhi,Cochin,DEL ? HYD ? COK,07:05,16:10,9h 5m,1 stop,No info,6916.0
66c862601f6f777dbd0dcb60,Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,14:25 10 May,28h 50m,1 stop,In-flight meal not included,9314.0
66c862601f6f777dbd0dcf85,Air India,18/06/2019,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,non-stop,No info,3100.0
66c862621f6f777dbd0dd8a4,Jet Airways,9/04/2019,Banglore,Delhi,BLR ? DEL,11:10,14:05,2h 55m,non-stop,No info,7229.0
66c8625f1f6f777dbd0dc704,IndiGo,21/03/2019,Delhi,Cochin,DEL ? BBI ? COK,02:35,08:30,5h 55m,1 stop,No info,8470.0
66c862611f6f777dbd0dd304,IndiGo,24/04/2019,Kolkata,Banglore,CCU ? HYD ? BLR,19:20,23:45,4h 25m,1 stop,No info,3480.0
66c862611f6f777dbd0dd467,Air India,12/03/2019,Mumbai,Hyderabad,BOM ? HYD,21:05,22:25,1h 20m,non-stop,No info,4307.0
66c862641f6f777dbd0de580,Jet Airways,21/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,05:45,18:25,12h 40m,1 stop,In-flight meal not included,
66c8625e1f6f777dbd0dc405,Jet Airways,12/03/2019,Mumbai,Hyderabad,BOM ? DEL ? HYD,09:50,16:35,6h 45m,1 stop,No info,20120.0
66c8625e1f6f777dbd0dc2bb,Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,19:10,9h 35m,1 stop,In-flight meal not included,12384.0
66c8625c1f6f777dbd0db951,Air India,6/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,09:25,21:50,12h 25m,1 stop,No info,8366.0
66c862601f6f777dbd0dcd6d,IndiGo,18/04/2019,Kolkata,Banglore,CCU ? BLR,11:30,14:05,2h 35m,non-stop,No info,5224.0
66c862601f6f777dbd0dceb9,Air India,9/06/2019,Kolkata,Banglore,CCU ? GAU ? BLR,16:45,21:05 10 Jun,28h 20m,1 stop,No info,7662.0
66c862601f6f777dbd0dc9fb,Air India,3/04/2019,Delhi,Cochin,DEL ? MAA ? COK,17:20,09:25 04 Apr,16h 5m,1 stop,No info,5117.0
66c8625d1f6f777dbd0dbdaf,IndiGo,18/03/2019,Kolkata,Banglore,CCU ? BLR,15:20,17:55,2h 35m,non-stop,No info,4462.0
66c862641f6f777dbd0de7e9,Jet Airways,21/05/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,09:40,04:25 22 May,18h 45m,2 stops,No info,
66c862651f6f777dbd0de805,Jet Airways,3/04/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:00,10h,1 stop,In-flight meal not included,
66c862631f6f777dbd0dde0c,Air Asia,18/06/2019,Kolkata,Banglore,CCU ? BLR,22:50,01:20 19 Jun,2h 30m,non-stop,No info,3807.0
66c862621f6f777dbd0dd7a4,SpiceJet,1/04/2019,Mumbai,Hyderabad,BOM ? HYD,05:45,07:15,1h 30m,non-stop,No check-in baggage included,1965.0
66c862651f6f777dbd0de916,IndiGo,27/06/2019,Delhi,Cochin,DEL ? BLR ? COK,17:05,22:25,5h 20m,1 stop,No info,
66c8625e1f6f777dbd0dc296,Jet Airways,06/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,21:25,21:20 07 Mar,23h 55m,1 stop,No info,17471.0
66c862641f6f777dbd0de5a0,Jet Airways,15/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,08:55,15:15,6h 20m,1 stop,In-flight meal not included,
66c862641f6f777dbd0de4d3,IndiGo,6/03/2019,Delhi,Cochin,DEL ? HYD ? MAA ? COK,04:55,21:20,16h 25m,2 stops,No info,
66c8625d1f6f777dbd0dbf9b,IndiGo,27/06/2019,Kolkata,Banglore,CCU ? BLR,04:40,07:15,2h 35m,non-stop,No info,4804.0
66c862621f6f777dbd0dda52,IndiGo,18/05/2019,Delhi,Cochin,DEL ? COK,14:25,17:40,3h 15m,non-stop,No info,6015.0
66c862601f6f777dbd0dcd16,Vistara,24/06/2019,Banglore,Delhi,BLR ? DEL,21:00,23:50,2h 50m,non-stop,No info,4668.0
66c8625e1f6f777dbd0dc129,GoAir,12/04/2019,Banglore,Delhi,BLR ? DEL,07:45,10:40,2h 55m,non-stop,No info,6722.0
66c862611f6f777dbd0dd33c,SpiceJet,21/04/2019,Kolkata,Banglore,CCU ? BLR,09:00,11:25,2h 25m,non-stop,No info,4491.0
66c862621f6f777dbd0dd6cd,SpiceJet,6/05/2019,Mumbai,Hyderabad,BOM ? HYD,22:45,00:15 07 May,1h 30m,non-stop,No check-in baggage included,2175.0
66c8625c1f6f777dbd0dbcd3,Air India,18/05/2019,Kolkata,Banglore,CCU ? JAI ? BOM ? BLR,08:20,07:55 19 May,23h 35m,2 stops,No info,10697.0
66c8625c1f6f777dbd0dbaf1,Vistara,3/06/2019,Banglore,Delhi,BLR ? DEL,19:30,22:15,2h 45m,non-stop,No info,4878.0
66c862641f6f777dbd0de4f5,Air India,9/06/2019,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,
66c862631f6f777dbd0de10c,Jet Airways,15/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:35,14:25 16 May,28h 50m,1 stop,No info,11467.0
66c862631f6f777dbd0de0bf,IndiGo,18/05/2019,Delhi,Cochin,DEL ? HYD ? COK,05:05,12:10,7h 5m,1 stop,No info,7520.0
66c8625d1f6f777dbd0dbd39,Jet Airways,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,22:50,04:25 19 May,5h 35m,1 stop,In-flight meal not included,12373.0
66c862601f6f777dbd0dc97d,Air India,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,20:00,19:15 28 May,23h 15m,1 stop,No info,8372.0
66c862621f6f777dbd0dd7df,SpiceJet,27/06/2019,Kolkata,Banglore,CCU ? BLR,22:20,00:40 28 Jun,2h 20m,non-stop,No info,3873.0
66c862621f6f777dbd0dd4a4,IndiGo,21/04/2019,Delhi,Cochin,DEL ? BLR ? COK,02:00,07:45,5h 45m,1 stop,No info,6258.0
66c862651f6f777dbd0de970,SpiceJet,27/06/2019,Mumbai,Hyderabad,BOM ? HYD,22:45,00:15 28 Jun,1h 30m,non-stop,No info,
66c8625f1f6f777dbd0dc756,Air India,21/05/2019,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,07:40 22 May,14h 25m,2 stops,No info,13039.0
66c862631f6f777dbd0ddd89,Jet Airways,3/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,10368.0
66c862601f6f777dbd0dca13,IndiGo,3/03/2019,Delhi,Cochin,DEL ? BOM ? COK,04:45,15:30,10h 45m,1 stop,No info,14871.0
66c8625f1f6f777dbd0dc7fc,Air India,21/03/2019,Delhi,Cochin,DEL ? RPR ? NAG ? BOM ? COK,05:15,19:15 22 Mar,38h,3 stops,No info,9128.0
66c862601f6f777dbd0dcfd0,Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,18:55,08:15 10 May,13h 20m,1 stop,In-flight meal not included,8586.0
66c862601f6f777dbd0dcd55,GoAir,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,10:35,19:35,9h,1 stop,No info,5281.0
66c8625e1f6f777dbd0dc20a,Air India,27/06/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,12:00,19:15,7h 15m,2 stops,No info,8603.0
66c8625f1f6f777dbd0dc73a,Jet Airways,18/05/2019,Delhi,Cochin,DEL ? BOM ? COK,19:15,19:00 19 May,23h 45m,1 stop,In-flight meal not included,12373.0
66c8625f1f6f777dbd0dc706,SpiceJet,9/05/2019,Kolkata,Banglore,CCU ? BLR,06:55,09:30,2h 35m,non-stop,No info,3873.0
66c862641f6f777dbd0de73e,IndiGo,27/03/2019,Delhi,Cochin,DEL ? BOM ? COK,10:45,15:30,4h 45m,1 stop,No info,
66c862641f6f777dbd0de6a3,Jet Airways,9/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,09:20 10 Jun,13h 20m,1 stop,No info,
66c8625d1f6f777dbd0dc045,Jet Airways,1/04/2019,Kolkata,Banglore,CCU ? BOM ? BLR,20:00,23:35 02 Apr,27h 35m,1 stop,No info,12681.0
66c862621f6f777dbd0dd971,IndiGo,9/06/2019,Chennai,Kolkata,MAA ? CCU,14:45,17:05,2h 20m,non-stop,No info,3597.0
66c862631f6f777dbd0de3c1,Multiple carriers,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,21:00,13h,1 stop,No info,
66c862621f6f777dbd0dd980,Jet Airways,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,09:45 22 May,13h 20m,1 stop,In-flight meal not included,12384.0
66c862621f6f777dbd0dda83,Air India,27/03/2019,Delhi,Cochin,DEL ? HYD ? BOM ? COK,21:30,19:15 28 Mar,21h 45m,2 stops,No info,8665.0
66c8625e1f6f777dbd0dc1ae,IndiGo,6/04/2019,Banglore,Delhi,BLR ? DEL,23:30,02:20 07 Apr,2h 50m,non-stop,No info,4591.0
66c862651f6f777dbd0deb14,Jet Airways,1/04/2019,Kolkata,Banglore,CCU ? DEL ? BLR,20:25,21:05 02 Apr,24h 40m,1 stop,No info,
66c8625d1f6f777dbd0dbfdf,Air India,27/05/2019,Delhi,Cochin,DEL ? BLR ? COK,17:40,09:35 28 May,15h 55m,1 stop,No info,7258.0
66c862601f6f777dbd0dcd18,IndiGo,24/05/2019,Mumbai,Hyderabad,BOM ? HYD,06:25,07:55,1h 30m,non-stop,No info,4049.0
66c862651f6f777dbd0deaa0,SpiceJet,3/04/2019,Banglore,Delhi,BLR ? DEL,05:55,08:35,2h 40m,non-stop,No check-in baggage included,
66c862621f6f777dbd0dd748,Jet Airways,15/04/2019,Banglore,Delhi,BLR ? DEL,17:45,20:45,3h,non-stop,In-flight meal not included,4544.0
66c862611f6f777dbd0dd396,Air India,6/05/2019,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,non-stop,No info,3100.0
66c862641f6f777dbd0de770,Air India,9/03/2019,Delhi,Cochin,DEL ? BLR ? COK,17:45,08:15 10 Mar,14h 30m,1 stop,No info,
66c8625c1f6f777dbd0dbc3c,Air India,1/06/2019,Banglore,Delhi,BLR ? DEL,21:05,23:55,2h 50m,non-stop,No info,5228.0
66c862611f6f777dbd0dd0d9,Air India,09/03/2019,Banglore,New Delhi,BLR ? COK ? DEL,22:00,11:05 13 Mar,13h 5m,1 stop,No info,8425.0
66c8625f1f6f777dbd0dc536,Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,22:05 02 May,29h 5m,1 stop,No info,14151.0
66c862601f6f777dbd0dccb5,Air Asia,15/04/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:35,23:30,15h 55m,1 stop,No info,5192.0
66c862601f6f777dbd0dcc95,Jet Airways,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,12:35 22 May,25h 5m,1 stop,In-flight meal not included,12898.0
66c8625f1f6f777dbd0dc7a8,Jet Airways,12/06/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,19:50,5h 45m,1 stop,In-flight meal not included,9899.0
66c862601f6f777dbd0dcf90,IndiGo,21/05/2019,Kolkata,Banglore,CCU ? PNQ ? BLR,21:00,02:15 22 May,5h 15m,1 stop,No info,7228.0
66c862651f6f777dbd0debc1,Jet Airways,21/03/2019,Delhi,Cochin,DEL ? JAI ? BOM ? COK,05:30,18:50,13h 20m,2 stops,In-flight meal not included,
66c862601f6f777dbd0dce40,Jet Airways,18/03/2019,Banglore,New Delhi,BLR ? BOM ? DEL,11:40,05:05 16 Mar,17h 25m,1 stop,In-flight meal not included,11087.0
66c862611f6f777dbd0dd0a3,Multiple carriers,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,11:40,19:15,7h 35m,1 stop,No info,9526.0
66c862621f6f777dbd0dd49c,IndiGo,6/04/2019,Kolkata,Banglore,CCU ? BLR,20:20,22:55,2h 35m,non-stop,No info,4174.0
66c862621f6f777dbd0dda64,Air India,1/05/2019,Banglore,Delhi,BLR ? DEL,21:05,23:55,2h 50m,non-stop,No info,6121.0
66c862621f6f777dbd0dd62a,Air India,24/03/2019,Kolkata,Banglore,CCU ? IXB ? DEL ? BLR,13:55,23:15 25 Mar,33h 20m,2 stops,No info,15292.0
66c8625f1f6f777dbd0dc530,Jet Airways,1/05/2019,Mumbai,Hyderabad,BOM ? HYD,19:35,21:05,1h 30m,non-stop,In-flight meal not included,2228.0
66c862631f6f777dbd0de077,Air India,24/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,07:00,20:25,13h 25m,1 stop,No info,10413.0
66c862621f6f777dbd0dd987,SpiceJet,1/06/2019,Kolkata,Banglore,CCU ? BLR,22:20,00:40 02 Jun,2h 20m,non-stop,No check-in baggage included,3841.0
66c8625c1f6f777dbd0dba34,Jet Airways,24/06/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,12:35 25 Jun,27h 35m,1 stop,In-flight meal not included,10262.0
66c862631f6f777dbd0ddcf7,Jet Airways,1/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:00,21:05 02 May,28h 5m,1 stop,No info,12121.0
66c862641f6f777dbd0de43b,Vistara,24/03/2019,Kolkata,Banglore,CCU ? DEL ? BLR,09:55,22:55,13h,1 stop,No info,
66c862621f6f777dbd0dda3e,Air Asia,18/05/2019,Kolkata,Banglore,CCU ? BBI ? BLR,19:55,23:30,3h 35m,1 stop,No info,6857.0
66c862611f6f777dbd0dd163,IndiGo,21/03/2019,Delhi,Cochin,DEL ? BOM ? COK,10:45,21:00,10h 15m,1 stop,No info,6838.0
66c862631f6f777dbd0de04b,IndiGo,15/06/2019,Delhi,Cochin,DEL ? BOM ? COK,16:00,21:00,5h,1 stop,No info,6069.0
66c862611f6f777dbd0dd20d,Multiple carriers,27/05/2019,Delhi,Cochin,DEL ? BOM ? COK,11:30,19:15,7h 45m,1 stop,No info,15898.0
66c862641f6f777dbd0de5ff,Multiple carriers,9/05/2019,Delhi,Cochin,DEL ? BOM ? COK,08:00,21:00,13h,1 stop,In-flight meal not included,
66c862621f6f777dbd0dd7eb,Multiple carriers,6/03/2019,Delhi,Cochin,DEL ? BOM ? COK,09:00,19:15,10h 15m,1 stop,In-flight meal not included,15342.0
66c862601f6f777dbd0dcee3,IndiGo,21/03/2019,Delhi,Cochin,DEL ? BOM ? COK,16:00,01:35 22 Mar,9h 35m,1 stop,No info,9264.0
66c862611f6f777dbd0dd37c,Jet Airways,27/06/2019,Delhi,Cochin,DEL ? BOM ? COK,14:00,19:00,5h,1 stop,No info,14714.0
66c862651f6f777dbd0de9df,Jet Airways,9/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,06:30,08:15 10 May,25h 45m,1 stop,In-flight meal not included,
66c862621f6f777dbd0ddbd3,Vistara,6/03/2019,Delhi,Cochin,DEL ? COK,06:00,09:10,3h 10m,non-stop,No info,12411.0
66c8625c1f6f777dbd0dba66,Jet Airways,3/06/2019,Delhi,Cochin,DEL ? JDH ? BOM ? COK,11:40,19:00,7h 20m,2 stops,No info,18804.0
66c862601f6f777dbd0dca82,SpiceJet,15/05/2019,Chennai,Kolkata,MAA ? CCU,17:45,20:05,2h 20m,non-stop,No check-in baggage included,3543.0
66c862601f6f777dbd0dd03e,Air Asia,21/06/2019,Banglore,Delhi,BLR ? DEL,23:55,02:45 22 Jun,2h 50m,non-stop,No info,3383.0
66c862631f6f777dbd0de0aa,Air Asia,1/05/2019,Kolkata,Banglore,CCU ? BLR,19:55,22:25,2h 30m,non-stop,No info,5989.0
66c862621f6f777dbd0dda58,SpiceJet,21/05/2019,Mumbai,Hyderabad,BOM ? HYD,05:45,07:15,1h 30m,non-stop,No info,2017.0
66c862601f6f777dbd0dcaeb,Air India,15/06/2019,Delhi,Cochin,DEL ? CCU ? BOM ? COK,06:50,07:40 16 Jun,24h 50m,2 stops,No info,13591.0
66c862631f6f777dbd0de1a7,Air India,27/05/2019,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,4145.0
66c862641f6f777dbd0de45a,Jet Airways,9/03/2019,Delhi,Cochin,DEL ? BOM ? COK,15:05,18:50 10 Mar,27h 45m,1 stop,In-flight meal not included,
66c862601f6f777dbd0dcf2d,IndiGo,3/06/2019,Delhi,Cochin,DEL ? BLR ? COK,02:00,07:45,5h 45m,1 stop,No info,6386.0
66c862621f6f777dbd0dd673,SpiceJet,18/06/2019,Chennai,Kolkata,MAA ? CCU,08:20,10:35,2h 15m,non-stop,No check-in baggage included,3543.0
66c862601f6f777dbd0dca97,Jet Airways,3/06/2019,Delhi,Cochin,DEL ? BOM ? COK,16:00,04:25 04 Jun,12h 25m,1 stop,No info,14714.0
66c862611f6f777dbd0dd25d,Multiple carriers,21/05/2019,Delhi,Cochin,DEL ? BOM ? COK,07:30,19:00,11h 30m,1 stop,No info,9315.0
66c862611f6f777dbd0dd28d,Jet Airways,12/04/2019,Banglore,Delhi,BLR ? DEL,06:00,08:45,2h 45m,non-stop,In-flight meal not included,5198.0
66c862621f6f777dbd0dd93e,Multiple carriers,9/06/2019,Delhi,Cochin,DEL ? BOM ? COK,07:05,21:00,13h 55m,1 stop,No info,13587.0
66c862651f6f777dbd0decec,Air India,27/03/2019,Delhi,Cochin,DEL ? COK,14:10,17:10,3h,non-stop,No info,
66c862601f6f777dbd0dd01d,Jet Airways,18/05/2019,Kolkata,Banglore,CCU ? BOM ? BLR,14:05,10:05 19 May,20h,1 stop,In-flight meal not included,9663.0
66c8625d1f6f777dbd0dbe40,SpiceJet,9/03/2019,Delhi,Cochin,DEL ? MAA ? COK,06:10,11:20,5h 10m,1 stop,No info,8382.0
66c862651f6f777dbd0dea0a,Multiple carriers,6/06/2019,Delhi,Cochin,DEL ? BOM ? COK,15:00,01:30 07 Jun,10h 30m,1 stop,No info,
66c8625e1f6f777dbd0dc4cb,Air India,21/05/2019,Kolkata,Banglore,CCU ? DEL ? BLR,17:30,08:55 22 May,15h 25m,1 stop,No info,11936.0
66c8625d1f6f777dbd0dc0cc,SpiceJet,24/04/2019,Kolkata,Banglore,CCU ? BLR,06:55,09:30,2h 35m,non-stop,No info,3873.0
66c8625c1f6f777dbd0dbac3,Vistara,12/04/2019,Banglore,Delhi,BLR ? DEL,07:00,09:40,2h 40m,non-stop,No info,5403.0
